order_id,customer_id,order_date,suburb,state,postcode,product_category,quantity,unit_price_aud,discount_pct,shipping_fee_aud,sales_channel,payment_method,net_revenue_aud
ORD00082,CUST0095,2024-10-27,Dandenong,VIC,3175,Baby,1,25.29,10,12.99,Mobile App,Visa,35.75
ORD00365,CUST0094,2024-10-27,Wollongong,NSW,2500,Fashion,1,76.67,0,12.99,Online,Visa,89.66
ORD01099,CUST0043,2024-10-27,Parramatta,NSW,2150,Sports,5,176.97,0,12.99,Online,Mastercard,897.84
ORD00391,CUST0201,2024-10-28,Melbourne,VIC,3000,Electronics,5,237.82,0,0.0,Mobile App,Apple Pay,1189.1
ORD00658,CUST0207,2024-10-28,Sydney,NSW,2000,Groceries,5,45.24,15,0.0,Mobile App,Mastercard,192.27
ORD00360,CUST0045,2024-10-29,Cairns,QLD,4870,Groceries,4,10.27,5,9.99,Online,Afterpay,49.02
ORD00119,CUST0113,2024-10-29,Newcastle,NSW,2300,Groceries,1,22.06,0,9.99,Online,Mastercard,32.05
ORD00695,CUST0143,2024-10-29,Gold Coast,QLD,4217,Baby,3,42.58,10,12.99,Online,Afterpay,127.96
ORD01150,CUST0220,2024-10-29,Wollongong,NSW,2500,Sports,5,30.1,20,7.99,Online,Visa,128.39
ORD00282,CUST0111,2024-10-30,Wollongong,NSW,2500,Household,4,74.01,10,12.99,Online,Visa,279.43
ORD00171,CUST0161,2024-10-30,Perth,WA,6000,Household,2,63.59,5,7.99,In-Store,Visa,128.81
ORD01003,CUST0161,2024-10-30,Perth,WA,6000,Baby,1,68.64,0,4.99,Mobile App,Apple Pay,73.63
ORD00904,CUST0118,2024-10-31,Geelong,VIC,3220,Sports,1,243.22,10,9.99,Mobile App,Mastercard,228.89
ORD00265,CUST0124,2024-10-31,Cairns,QLD,4870,Pet Care,2,86.61,0,12.99,Mobile App,Mastercard,186.21
ORD01340,CUST0068,2024-10-31,Dandenong,VIC,3175,Fashion,1,54.12,0,4.99,Online,Mastercard,59.11
ORD00612,CUST0212,2024-10-31,Parramatta,NSW,2150,Fashion,4,112.9,10,4.99,Mobile App,Visa,411.43
ORD00428,CUST0167,2024-10-31,Perth,WA,6000,Pet Care,3,27.86,0,4.99,In-Store,Afterpay,88.57
ORD00127,CUST0090,2024-10-31,Gold Coast,QLD,4217,Household,2,25.53,10,7.99,Mobile App,Visa,53.94
ORD00376,CUST0188,2024-10-31,Geelong,VIC,3220,Groceries,1,30.23,15,9.99,In-Store,Apple Pay,35.69
ORD01089,CUST0124,2024-10-31,Cairns,QLD,4870,Groceries,1,26.59,0,9.99,Mobile App,Mastercard,36.58
ORD01294,CUST0164,2024-11-01,Canberra,ACT,2600,Fashion,4,149.79,15,0.0,Online,Visa,509.29
ORD00641,CUST0048,2024-11-01,Melbourne,VIC,3000,Groceries,1,14.31,20,7.99,Online,Afterpay,19.44
ORD00297,CUST0209,2024-11-01,Parramatta,NSW,2150,Groceries,1,12.84,0,9.99,Mobile App,Mastercard,22.83
ORD00189,CUST0150,2024-11-01,Perth,WA,6000,Household,2,33.64,15,4.99,Online,Apple Pay,62.18
ORD00262,CUST0132,2024-11-01,Parramatta,NSW,2150,Electronics,1,351.06,0,4.99,Mobile App,Mastercard,356.05
ORD00226,CUST0005,2024-11-02,Melbourne,VIC,3000,Household,3,90.94,0,12.99,Mobile App,PayPal,285.81
ORD01127,CUST0128,2024-11-02,Wollongong,NSW,2500,Baby,1,86.87,0,4.99,Online,Mastercard,91.86
ORD00604,CUST0141,2024-11-03,Adelaide,SA,5000,Electronics,1,571.02,0,0.0,Online,Mastercard,571.02
ORD00369,CUST0101,2024-11-04,Geelong,VIC,3220,Sports,3,35.56,10,7.99,Online,PayPal,104.0
ORD00362,CUST0080,2024-11-04,Canberra,ACT,2600,Groceries,1,46.51,0,0.0,Online,Mastercard,46.51
ORD00906,CUST0073,2024-11-04,Wollongong,NSW,2500,Household,1,60.99,0,0.0,Online,Mastercard,60.99
ORD01111,CUST0179,2024-11-04,Fremantle,WA,6160,Electronics,1,703.87,15,4.99,Online,Mastercard,603.28
ORD00933,CUST0023,2024-11-06,Melbourne,VIC,3000,Baby,4,81.67,0,0.0,Online,PayPal,326.68
ORD00499,CUST0199,2024-11-06,Gold Coast,QLD,4217,Household,1,65.93,5,0.0,Online,Visa,62.63
ORD00015,CUST0120,2024-11-06,Perth,WA,6000,Baby,1,125.11,10,0.0,In-Store,Afterpay,112.6
ORD01168,CUST0089,2024-11-06,Ballarat,VIC,3350,Household,2,44.36,10,4.99,Online,Visa,84.84
ORD01378,CUST0101,2024-11-06,Geelong,VIC,3220,Groceries,1,22.94,15,12.99,Mobile App,Mastercard,32.49
ORD01083,CUST0171,2024-11-07,Fremantle,WA,6160,Fashion,1,114.05,10,7.99,In-Store,Mastercard,110.64
ORD00102,CUST0196,2024-11-07,Newcastle,NSW,2300,Household,1,37.31,0,4.99,In-Store,PayPal,42.3
ORD00750,CUST0162,2024-11-08,Brisbane,QLD,4000,Groceries,2,10.81,0,12.99,Online,Mastercard,34.61
ORD01007,CUST0201,2024-11-08,Melbourne,VIC,3000,Groceries,2,29.85,15,9.99,Mobile App,Visa,60.73
ORD00035,CUST0114,2024-11-08,Sydney,NSW,2000,Household,4,65.96,5,4.99,In-Store,Visa,255.64
ORD00195,CUST0091,2024-11-08,Dandenong,VIC,3175,Baby,3,62.9,15,9.99,Online,Apple Pay,170.39
ORD00595,CUST0210,2024-11-09,Gold Coast,QLD,4217,Household,1,56.55,5,7.99,Online,Mastercard,61.71
ORD00161,CUST0144,2024-11-09,Parramatta,NSW,2150,Groceries,1,23.05,10,7.99,Online,Apple Pay,28.73
ORD00442,CUST0206,2024-11-09,Bunbury,WA,6230,Beauty,4,40.34,0,9.99,Online,Afterpay,171.35
ORD00552,CUST0067,2024-11-09,Melbourne,VIC,3000,Groceries,2,18.13,0,0.0,Online,Visa,36.26
ORD00560,CUST0131,2024-11-10,Sydney,NSW,2000,Electronics,3,885.39,10,12.99,Online,Afterpay,2403.54
ORD00532,CUST0021,2024-11-10,Bunbury,WA,6230,Beauty,1,42.77,10,12.99,Mobile App,Visa,51.48
ORD00689,CUST0023,2024-11-11,Melbourne,VIC,3000,Electronics,1,655.21,0,12.99,Online,Mastercard,668.2
ORD00200,CUST0070,2024-11-11,Fremantle,WA,6160,Fashion,2,178.26,10,0.0,Mobile App,Visa,320.87
ORD00762,CUST0166,2024-11-11,Perth,WA,6000,Household,3,50.69,0,0.0,In-Store,PayPal,152.07
ORD01290,CUST0112,2024-11-12,Wollongong,NSW,2500,Groceries,1,39.12,10,0.0,Mobile App,Apple Pay,35.21
ORD00799,CUST0011,2024-11-12,Gold Coast,QLD,4217,Groceries,1,12.2,5,12.99,In-Store,Mastercard,24.58
ORD00889,CUST0105,2024-11-12,Sydney,NSW,2000,Pet Care,3,36.13,0,7.99,Online,Visa,116.38
ORD00971,CUST0080,2024-11-12,Canberra,ACT,2600,Beauty,3,102.95,0,7.99,Mobile App,PayPal,316.84
ORD00780,CUST0173,2024-11-12,Melbourne,VIC,3000,Household,1,38.4,0,12.99,Online,Mastercard,51.39
ORD00470,CUST0081,2024-11-13,Dandenong,VIC,3175,Fashion,1,141.73,0,7.99,In-Store,PayPal,149.72
ORD00624,CUST0187,2024-11-13,Melbourne,VIC,3000,Sports,4,150.07,0,0.0,In-Store,PayPal,600.28
ORD00932,CUST0189,2024-11-14,Wollongong,NSW,2500,Household,2,26.09,5,7.99,Online,Afterpay,57.56
ORD00517,CUST0106,2024-11-15,Adelaide,SA,5000,Beauty,4,54.37,10,7.99,Mobile App,Visa,203.72
ORD00094,CUST0021,2024-11-15,Bunbury,WA,6230,Household,1,72.04,0,0.0,Mobile App,Mastercard,72.04
ORD00854,CUST0068,2024-11-15,Dandenong,VIC,3175,Groceries,1,21.8,20,7.99,Mobile App,Visa,25.43
ORD01206,CUST0035,2024-11-16,Parramatta,NSW,2150,Electronics,2,323.55,5,4.99,In-Store,PayPal,619.74
ORD00758,CUST0178,2024-11-17,Ballarat,VIC,3350,Groceries,5,53.14,0,4.99,In-Store,Visa,270.69
ORD00313,CUST0003,2024-11-17,Sydney,NSW,2000,Beauty,1,62.74,0,7.99,Mobile App,Apple Pay,70.73
ORD00716,CUST0153,2024-11-18,Wollongong,NSW,2500,Pet Care,3,48.83,10,4.99,Online,Visa,136.83
ORD00281,CUST0041,2024-11-18,Wollongong,NSW,2500,Household,1,60.39,0,12.99,Online,Afterpay,73.38
ORD00879,CUST0189,2024-11-18,Wollongong,NSW,2500,Household,1,57.79,10,7.99,Online,Afterpay,60.0
ORD01027,CUST0219,2024-11-18,Gold Coast,QLD,4217,Beauty,3,56.28,10,4.99,Mobile App,PayPal,156.95
ORD00561,CUST0038,2024-11-19,Fremantle,WA,6160,Sports,1,88.28,5,12.99,Mobile App,Mastercard,96.86
ORD00062,CUST0125,2024-11-19,Townsville,QLD,4810,Sports,1,32.01,0,0.0,Mobile App,Visa,32.01
ORD00148,CUST0209,2024-11-19,Parramatta,NSW,2150,Baby,1,128.4,15,12.99,Online,Visa,122.13
ORD01128,CUST0177,2024-11-19,Parramatta,NSW,2150,Groceries,5,24.87,20,12.99,In-Store,Mastercard,112.47
ORD01278,CUST0042,2024-11-20,Dandenong,VIC,3175,Beauty,1,66.9,0,12.99,Online,Afterpay,79.89
ORD00063,CUST0059,2024-11-20,Sydney,NSW,2000,Pet Care,1,64.97,0,0.0,Mobile App,Visa,64.97
ORD01291,CUST0021,2024-11-20,Bunbury,WA,6230,Beauty,1,51.16,0,12.99,Mobile App,Mastercard,64.15
ORD01280,CUST0027,2024-11-20,Dandenong,VIC,3175,Electronics,1,822.6,10,4.99,Online,Mastercard,745.33
ORD00420,CUST0200,2024-11-20,Townsville,QLD,4810,Groceries,1,35.14,0,9.99,Online,Mastercard,45.13
ORD00170,CUST0133,2024-11-21,Geelong,VIC,3220,Fashion,3,160.68,15,0.0,In-Store,Visa,409.73
ORD00960,CUST0151,2024-11-21,Parramatta,NSW,2150,Beauty,2,25.05,10,12.99,Online,Mastercard,58.08
ORD00987,CUST0111,2024-11-21,Wollongong,NSW,2500,Groceries,2,10.8,5,9.99,Online,PayPal,30.51
ORD00593,CUST0210,2024-11-22,Gold Coast,QLD,4217,Household,1,78.17,0,0.0,Online,PayPal,78.17
ORD01322,CUST0082,2024-11-22,Parramatta,NSW,2150,Sports,1,161.59,10,12.99,Online,Visa,158.42
ORD01047,CUST0137,2024-11-23,Bunbury,WA,6230,Household,1,18.67,5,12.99,In-Store,Visa,30.73
ORD00135,CUST0210,2024-11-24,Gold Coast,QLD,4217,Groceries,1,44.07,5,4.99,Online,Mastercard,46.86
ORD01286,CUST0111,2024-11-25,Wollongong,NSW,2500,Household,2,37.8,20,0.0,Online,Visa,60.48
ORD01259,CUST0068,2024-11-25,Dandenong,VIC,3175,Sports,3,197.39,20,0.0,Online,PayPal,473.74
ORD00317,CUST0053,2024-11-26,Dandenong,VIC,3175,Beauty,1,11.14,5,9.99,Online,Apple Pay,20.57
ORD00128,CUST0144,2024-11-26,Parramatta,NSW,2150,Household,1,63.15,10,4.99,Mobile App,Mastercard,61.82
ORD00483,CUST0176,2024-11-27,Geelong,VIC,3220,Electronics,2,490.6,0,12.99,In-Store,Visa,994.19
ORD00928,CUST0109,2024-11-27,Adelaide,SA,5000,Beauty,1,14.04,5,0.0,Online,Mastercard,13.34
ORD00405,CUST0200,2024-11-27,Townsville,QLD,4810,Fashion,4,156.59,10,7.99,Online,PayPal,571.71
ORD00207,CUST0120,2024-11-27,Perth,WA,6000,Household,1,67.51,10,12.99,Online,Visa,73.75
ORD00019,CUST0089,2024-11-27,Ballarat,VIC,3350,Beauty,1,58.15,10,0.0,Online,PayPal,52.33
ORD01279,CUST0220,2024-11-28,Wollongong,NSW,2500,Groceries,1,16.68,0,4.99,Online,Apple Pay,21.67
ORD00440,CUST0070,2024-11-28,Fremantle,WA,6160,Sports,1,47.47,10,12.99,In-Store,Visa,55.71
ORD00366,CUST0035,2024-11-28,Parramatta,NSW,2150,Fashion,2,263.8,10,12.99,Online,Afterpay,487.83
ORD01073,CUST0100,2024-11-28,Parramatta,NSW,2150,Groceries,2,41.88,0,9.99,Mobile App,Visa,93.75
ORD01151,CUST0160,2024-11-28,Sydney,NSW,2000,Electronics,1,203.29,5,0.0,In-Store,Mastercard,193.13
ORD00080,CUST0157,2024-11-28,Ballarat,VIC,3350,Groceries,1,14.02,0,9.99,Online,Visa,24.01
ORD01256,CUST0067,2024-11-28,Melbourne,VIC,3000,Fashion,3,135.71,20,12.99,In-Store,Apple Pay,338.69
ORD00404,CUST0220,2024-11-29,Wollongong,NSW,2500,Groceries,1,7.89,0,0.0,Online,Visa,7.89
ORD00660,CUST0210,2024-11-30,Gold Coast,QLD,4217,Sports,1,171.92,0,0.0,Online,Visa,171.92
ORD00747,CUST0202,2024-11-30,Parramatta,NSW,2150,Pet Care,2,98.07,0,0.0,Mobile App,Mastercard,196.14
ORD00222,CUST0097,2024-11-30,Brisbane,QLD,4000,Household,1,23.72,10,7.99,In-Store,Visa,29.34
ORD00636,CUST0080,2024-11-30,Canberra,ACT,2600,Fashion,1,36.59,0,7.99,Online,Mastercard,44.58
ORD01208,CUST0200,2024-11-30,Townsville,QLD,4810,Fashion,1,132.77,5,12.99,Online,Afterpay,139.12
ORD01138,CUST0009,2024-11-30,Newcastle,NSW,2300,Groceries,1,22.29,0,7.99,Mobile App,PayPal,30.28
ORD00211,CUST0085,2024-11-30,Melbourne,VIC,3000,Household,3,51.97,10,0.0,Online,Visa,140.32
ORD01327,CUST0132,2024-12-01,Parramatta,NSW,2150,Sports,1,218.57,10,12.99,Online,Mastercard,209.7
ORD00307,CUST0078,2024-12-01,Adelaide,SA,5000,Groceries,4,36.41,15,0.0,Online,Visa,123.79
ORD00727,CUST0220,2024-12-01,Wollongong,NSW,2500,Household,3,22.17,0,9.99,Mobile App,Mastercard,76.5
ORD01023,CUST0068,2024-12-01,Dandenong,VIC,3175,Fashion,1,181.56,0,12.99,Mobile App,Visa,194.55
ORD00409,CUST0087,2024-12-01,Sydney,NSW,2000,Fashion,1,93.59,5,9.99,Mobile App,Apple Pay,98.9
ORD00415,CUST0144,2024-12-01,Parramatta,NSW,2150,Pet Care,2,47.88,0,9.99,Online,Mastercard,105.75
ORD01175,CUST0106,2024-12-02,Adelaide,SA,5000,Groceries,5,57.55,5,0.0,Online,Mastercard,273.36
ORD00047,CUST0030,2024-12-02,Newcastle,NSW,2300,Fashion,5,110.97,0,4.99,In-Store,Mastercard,559.84
ORD00719,CUST0190,2024-12-03,Parramatta,NSW,2150,Groceries,2,26.74,0,7.99,Online,PayPal,61.47
ORD00245,CUST0130,2024-12-03,Melbourne,VIC,3000,Electronics,2,197.04,0,12.99,Online,Visa,407.07
ORD00130,CUST0036,2024-12-04,Brisbane,QLD,4000,Groceries,1,24.23,0,4.99,Online,PayPal,29.22
ORD00848,CUST0025,2024-12-04,Brisbane,QLD,4000,Electronics,2,545.97,20,4.99,Online,Visa,878.54
ORD00378,CUST0085,2024-12-04,Melbourne,VIC,3000,Groceries,1,48.84,0,9.99,Online,Visa,58.83
ORD01343,CUST0206,2024-12-05,Bunbury,WA,6230,Pet Care,3,104.69,5,9.99,Online,Mastercard,308.36
ORD00692,CUST0158,2024-12-06,Geelong,VIC,3220,Household,2,83.25,0,0.0,Online,PayPal,166.5
ORD00909,CUST0207,2024-12-06,Sydney,NSW,2000,Fashion,2,105.4,15,9.99,Online,Mastercard,189.17
ORD00583,CUST0009,2024-12-06,Newcastle,NSW,2300,Groceries,1,31.76,10,0.0,In-Store,Mastercard,28.58
ORD00367,CUST0144,2024-12-06,Parramatta,NSW,2150,Baby,2,56.01,15,7.99,Mobile App,Visa,103.21
ORD00014,CUST0215,2024-12-08,Cairns,QLD,4870,Groceries,1,35.4,0,0.0,Online,Apple Pay,35.4
ORD01069,CUST0008,2024-12-08,Dandenong,VIC,3175,Fashion,5,107.48,0,0.0,Online,Apple Pay,537.4
ORD01267,CUST0077,2024-12-08,Wollongong,NSW,2500,Sports,3,190.69,5,7.99,In-Store,Visa,551.46
ORD00209,CUST0104,2024-12-08,Melbourne,VIC,3000,Sports,1,144.67,5,0.0,Online,Apple Pay,137.44
ORD00444,CUST0017,2024-12-08,Melbourne,VIC,3000,Household,1,96.2,0,7.99,In-Store,Mastercard,104.19
ORD00644,CUST0004,2024-12-09,Brisbane,QLD,4000,Fashion,2,252.39,20,0.0,In-Store,PayPal,403.82
ORD01062,CUST0010,2024-12-09,Perth,WA,6000,Groceries,1,10.74,0,9.99,Mobile App,Mastercard,20.73
ORD00284,CUST0048,2024-12-09,Melbourne,VIC,3000,Household,2,79.9,0,0.0,In-Store,Mastercard,159.8
ORD00685,CUST0083,2024-12-09,Sydney,NSW,2000,Groceries,1,16.12,0,12.99,Online,Visa,29.11
ORD00156,CUST0112,2024-12-09,Wollongong,NSW,2500,Household,1,80.27,20,4.99,Mobile App,Mastercard,69.21
ORD00286,CUST0045,2024-12-10,Cairns,QLD,4870,Sports,1,245.93,10,4.99,Online,Visa,226.33
ORD00616,CUST0039,2024-12-10,Parramatta,NSW,2150,Household,1,61.08,10,0.0,Mobile App,Mastercard,54.97
ORD00688,CUST0087,2024-12-11,Sydney,NSW,2000,Beauty,1,83.8,0,0.0,Online,Mastercard,83.8
ORD00464,CUST0182,2024-12-11,Adelaide,SA,5000,Groceries,2,49.21,0,12.99,Mobile App,PayPal,111.41
ORD00833,CUST0216,2024-12-11,Geelong,VIC,3220,Sports,3,111.11,15,4.99,Online,Visa,288.32
ORD00042,CUST0189,2024-12-11,Wollongong,NSW,2500,Household,5,56.54,0,0.0,In-Store,Mastercard,282.7
ORD00346,CUST0024,2024-12-12,Parramatta,NSW,2150,Pet Care,3,70.54,20,4.99,Online,PayPal,174.29
ORD00067,CUST0066,2024-12-12,Geelong,VIC,3220,Baby,1,88.63,15,9.99,Mobile App,Visa,85.33
ORD00312,CUST0098,2024-12-12,Newcastle,NSW,2300,Pet Care,3,55.29,10,0.0,Online,Mastercard,149.28
ORD01135,CUST0051,2024-12-13,Fremantle,WA,6160,Pet Care,1,50.75,0,4.99,Mobile App,PayPal,55.74
ORD00976,CUST0047,2024-12-13,Geelong,VIC,3220,Household,1,27.85,0,12.99,Online,Afterpay,40.84
ORD00998,CUST0218,2024-12-14,Perth,WA,6000,Baby,5,82.2,20,9.99,Mobile App,Mastercard,338.79
ORD00701,CUST0137,2024-12-14,Bunbury,WA,6230,Household,1,59.56,5,7.99,In-Store,Visa,64.57
ORD01311,CUST0207,2024-12-15,Sydney,NSW,2000,Sports,1,46.15,0,12.99,Mobile App,Visa,59.14
ORD00466,CUST0172,2024-12-15,Sydney,NSW,2000,Groceries,5,16.22,0,9.99,Online,PayPal,91.09
ORD00724,CUST0192,2024-12-15,Mount Gambier,SA,5290,Fashion,1,81.97,15,0.0,Mobile App,Mastercard,69.67
ORD01357,CUST0045,2024-12-15,Cairns,QLD,4870,Beauty,2,49.98,10,7.99,Mobile App,Visa,97.95
ORD00472,CUST0051,2024-12-15,Fremantle,WA,6160,Pet Care,5,46.45,20,7.99,Online,Apple Pay,193.79
ORD00249,CUST0118,2024-12-16,Geelong,VIC,3220,Beauty,1,108.56,20,0.0,In-Store,Visa,86.85
ORD00675,CUST0174,2024-12-16,Perth,WA,6000,Household,1,39.3,5,0.0,Online,Apple Pay,37.34
ORD00930,CUST0121,2024-12-16,Geelong,VIC,3220,Household,1,51.43,0,0.0,Online,Afterpay,51.43
ORD00713,CUST0157,2024-12-16,Ballarat,VIC,3350,Groceries,5,62.91,5,4.99,Mobile App,PayPal,303.81
ORD00632,CUST0086,2024-12-16,Sydney,NSW,2000,Electronics,1,299.08,10,0.0,Online,Afterpay,269.17
ORD00752,CUST0208,2024-12-16,Newcastle,NSW,2300,Sports,3,179.94,10,4.99,Mobile App,Visa,490.83
ORD00671,CUST0077,2024-12-17,Wollongong,NSW,2500,Beauty,1,93.86,0,0.0,Online,Mastercard,93.86
ORD00084,CUST0114,2024-12-17,Sydney,NSW,2000,Fashion,1,82.8,15,0.0,Online,Apple Pay,70.38
ORD00798,CUST0038,2024-12-18,Fremantle,WA,6160,Pet Care,2,60.6,10,9.99,Online,Mastercard,119.07
ORD00587,CUST0203,2024-12-18,Ballarat,VIC,3350,Household,2,48.59,20,12.99,Mobile App,Mastercard,90.73
ORD00525,CUST0148,2024-12-18,Adelaide,SA,5000,Beauty,1,53.49,5,7.99,In-Store,Mastercard,58.81
ORD00645,CUST0017,2024-12-18,Melbourne,VIC,3000,Groceries,3,45.04,20,12.99,Online,Mastercard,121.09
ORD00306,CUST0117,2024-12-18,Wollongong,NSW,2500,Groceries,4,31.56,20,0.0,In-Store,Apple Pay,100.99
ORD00025,CUST0022,2024-12-19,Fremantle,WA,6160,Household,5,104.2,0,7.99,Online,Afterpay,528.99
ORD00212,CUST0171,2024-12-19,Fremantle,WA,6160,Groceries,2,27.5,0,9.99,Online,Apple Pay,64.99
ORD00920,CUST0169,2024-12-19,Cairns,QLD,4870,Fashion,2,38.12,5,9.99,Mobile App,Afterpay,82.42
ORD00192,CUST0049,2024-12-19,Brisbane,QLD,4000,Groceries,1,24.99,0,0.0,Online,Mastercard,24.99
ORD00017,CUST0097,2024-12-19,Brisbane,QLD,4000,Household,1,90.25,10,0.0,In-Store,Visa,81.23
ORD01018,CUST0203,2024-12-20,Ballarat,VIC,3350,Fashion,2,226.78,5,7.99,Online,Afterpay,438.87
ORD00131,CUST0034,2024-12-20,Wollongong,NSW,2500,Beauty,2,19.26,0,0.0,Mobile App,PayPal,38.52
ORD00026,CUST0115,2024-12-20,Melbourne,VIC,3000,Pet Care,1,90.37,0,0.0,Online,Afterpay,90.37
ORD00458,CUST0142,2024-12-20,Sydney,NSW,2000,Fashion,2,138.09,15,7.99,Mobile App,PayPal,242.74
ORD00496,CUST0050,2024-12-21,Parramatta,NSW,2150,Household,1,41.2,5,9.99,Mobile App,Mastercard,49.13
ORD01016,CUST0164,2024-12-21,Canberra,ACT,2600,Fashion,1,213.92,10,12.99,Mobile App,Mastercard,205.52
ORD01199,CUST0034,2024-12-21,Wollongong,NSW,2500,Household,5,20.5,20,0.0,Online,PayPal,82.0
ORD01269,CUST0124,2024-12-22,Cairns,QLD,4870,Electronics,3,127.74,10,0.0,Online,Apple Pay,344.9
ORD00778,CUST0177,2024-12-23,Parramatta,NSW,2150,Household,3,51.8,0,9.99,In-Store,Mastercard,165.39
ORD01185,CUST0211,2024-12-24,Perth,WA,6000,Electronics,1,662.09,5,4.99,Mobile App,Afterpay,633.98
ORD00339,CUST0037,2024-12-24,Sydney,NSW,2000,Pet Care,1,134.33,0,12.99,In-Store,Mastercard,147.32
ORD01247,CUST0129,2024-12-25,Newcastle,NSW,2300,Groceries,1,36.23,10,7.99,Mobile App,Mastercard,40.6
ORD01365,CUST0016,2024-12-25,Newcastle,NSW,2300,Groceries,3,21.29,5,4.99,Online,Visa,65.67
ORD00749,CUST0168,2024-12-25,Newcastle,NSW,2300,Groceries,1,31.92,15,7.99,Mobile App,Visa,35.12
ORD01230,CUST0022,2024-12-25,Fremantle,WA,6160,Beauty,1,18.68,0,7.99,Online,Mastercard,26.67
ORD01205,CUST0167,2024-12-27,Perth,WA,6000,Household,2,32.06,5,4.99,In-Store,Visa,65.9
ORD00937,CUST0143,2024-12-27,Gold Coast,QLD,4217,Household,2,49.31,0,4.99,Online,Apple Pay,103.61
ORD00193,CUST0157,2024-12-27,Ballarat,VIC,3350,Fashion,2,246.16,15,4.99,Online,Visa,423.46
ORD00731,CUST0015,2024-12-28,Wollongong,NSW,2500,Fashion,2,15.69,10,4.99,In-Store,Visa,33.23
ORD00739,CUST0180,2024-12-28,Dandenong,VIC,3175,Household,4,62.94,0,0.0,In-Store,Mastercard,251.76
ORD00325,CUST0171,2024-12-28,Fremantle,WA,6160,Pet Care,5,39.26,10,0.0,Online,Visa,176.67
ORD00371,CUST0082,2024-12-28,Parramatta,NSW,2150,Groceries,5,24.26,15,0.0,Mobile App,PayPal,103.1
ORD00020,CUST0211,2024-12-28,Perth,WA,6000,Electronics,5,511.56,0,12.99,Online,Visa,2570.79
ORD00562,CUST0019,2024-12-29,Canberra,ACT,2600,Groceries,3,15.78,0,9.99,Online,Afterpay,57.33
ORD00112,CUST0118,2024-12-29,Geelong,VIC,3220,Fashion,2,73.68,15,12.99,Mobile App,Visa,138.25
ORD00163,CUST0023,2024-12-29,Melbourne,VIC,3000,Sports,1,169.32,20,9.99,Online,Mastercard,145.45
ORD00792,CUST0013,2024-12-30,Parramatta,NSW,2150,Groceries,4,13.41,0,7.99,Mobile App,Visa,61.63
ORD01189,CUST0165,2024-12-30,Adelaide,SA,5000,Groceries,2,8.22,0,9.99,Online,Visa,26.43
ORD01074,CUST0056,2024-12-30,Townsville,QLD,4810,Electronics,1,428.21,10,4.99,Mobile App,Apple Pay,390.38
ORD00093,CUST0123,2024-12-30,Melbourne,VIC,3000,Sports,2,135.97,0,0.0,In-Store,Visa,271.94
ORD01167,CUST0137,2024-12-31,Bunbury,WA,6230,Baby,3,104.29,0,4.99,Online,Mastercard,317.86
ORD00452,CUST0058,2025-01-01,Wollongong,NSW,2500,Sports,4,233.27,0,12.99,Mobile App,Afterpay,946.07
ORD00578,CUST0006,2025-01-01,Parramatta,NSW,2150,Groceries,3,43.48,0,0.0,Online,Visa,130.44
ORD00051,CUST0030,2025-01-01,Newcastle,NSW,2300,Electronics,5,437.32,0,12.99,Online,Afterpay,2199.59
ORD00702,CUST0204,2025-01-02,Dandenong,VIC,3175,Fashion,1,94.73,0,12.99,In-Store,Mastercard,107.72
ORD00877,CUST0211,2025-01-02,Perth,WA,6000,Pet Care,2,90.53,5,9.99,Online,Apple Pay,182.0
ORD00363,CUST0001,2025-01-02,Brisbane,QLD,4000,Household,1,99.1,5,9.99,Online,PayPal,104.13
ORD00767,CUST0157,2025-01-03,Ballarat,VIC,3350,Electronics,1,553.14,0,0.0,Online,Mastercard,553.14
ORD00646,CUST0064,2025-01-03,Bunbury,WA,6230,Electronics,1,610.96,10,12.99,Online,Afterpay,562.85
ORD00707,CUST0172,2025-01-04,Sydney,NSW,2000,Groceries,4,43.4,0,7.99,In-Store,Afterpay,181.59
ORD01041,CUST0192,2025-01-04,Mount Gambier,SA,5290,Groceries,2,18.35,0,12.99,In-Store,Mastercard,49.69
ORD00864,CUST0067,2025-01-04,Melbourne,VIC,3000,Pet Care,2,25.26,0,4.99,Online,Visa,55.51
ORD00594,CUST0005,2025-01-04,Melbourne,VIC,3000,Beauty,1,68.5,0,9.99,Online,Apple Pay,78.49
ORD00435,CUST0214,2025-01-05,Geelong,VIC,3220,Beauty,1,106.87,5,4.99,Mobile App,Apple Pay,106.52
ORD00218,CUST0107,2025-01-05,Wollongong,NSW,2500,Electronics,1,161.74,0,9.99,Online,Visa,171.73
ORD00308,CUST0171,2025-01-06,Fremantle,WA,6160,Fashion,5,84.65,0,9.99,Mobile App,Visa,433.24
ORD01080,CUST0052,2025-01-06,Dandenong,VIC,3175,Groceries,1,14.97,0,0.0,Mobile App,Apple Pay,14.97
ORD01058,CUST0161,2025-01-06,Perth,WA,6000,Beauty,1,112.35,10,0.0,Mobile App,Visa,101.11
ORD01210,CUST0220,2025-01-06,Wollongong,NSW,2500,Pet Care,1,25.0,0,0.0,Online,Visa,25.0
ORD00584,CUST0175,2025-01-07,Wollongong,NSW,2500,Fashion,1,182.82,15,0.0,Online,Apple Pay,155.4
ORD00888,CUST0111,2025-01-07,Wollongong,NSW,2500,Sports,3,96.96,5,9.99,Mobile App,Mastercard,286.33
